Product ID,Product Name,Category,Stock Quantity,Supplier,Discount,Rating,Reviews,SKU,Warehouse,Return Policy,Brand,Supplier Contact,Placeholder,Price
2801,Product C,Clothing,32,Supplier Z,28.92354615,1.540963142,29,SKU003,Warehouse C,15 Days,Brand Y,9575871747,17,888.6868338
2802,Product A,Electronics,77,Supplier X,49.31249282,2.003359439,81,SKU002,Warehouse B,15 Days,Brand Y,9181826123,80,290.1867962
2803,Product B,Home,79,Supplier X,49.99504885,3.729129618,56,SKU003,Warehouse C,7 Days,Brand Z,9310128848,97,443.5843243
2804,Product A,Clothing,18,Supplier Y,43.47630417,2.543714065,45,SKU003,Warehouse C,15 Days,Brand Y,9005062612,44,361.4450906
2805,Product A,Electronics,70,Supplier Y,37.99916846,3.530197778,79,SKU001,Warehouse C,7 Days,Brand X,9916488228,25,81.82154286
2806,Product B,Home,11,Supplier Z,19.3228207,3.14521512,69,SKU001,Warehouse B,15 Days,Brand X,9427735644,58,676.4722036
2807,Product B,Electronics,32,Supplier Z,37.66383636,3.196211759,65,SKU002,Warehouse A,7 Days,Brand Y,9607921285,5,826.9410055
2808,Product A,Electronics,20,Supplier Z,47.83377685,1.994198232,54,SKU003,Warehouse A,7 Days,Brand Z,9552935150,42,311.8305638
2809,Product A,Electronics,97,Supplier Z,1.16887877,3.086172131,57,SKU002,Warehouse B,15 Days,Brand Z,9105314715,93,990.2740357
2810,Product C,Clothing,40,Supplier Y,26.89573501,1.094378855,9,SKU001,Warehouse C,15 Days,Brand X,9553712263,51,85.09304171
2811,Product C,Home,8,Supplier Z,10.89991522,2.726974969,3,SKU001,Warehouse A,15 Days,Brand Y,9263639774,61,665.1728067
2812,Product B,Home,35,Supplier Z,27.89381579,3.290491293,73,SKU003,Warehouse B,30 Days,Brand X,9145513619,95,453.7457344
2813,Product C,Clothing,69,Supplier X,23.32235449,1.727982485,72,SKU002,Warehouse A,15 Days,Brand Y,9655313807,16,452.1358821
2814,Product C,Home,99,Supplier Z,28.78842908,2.026234025,61,SKU001,Warehouse B,15 Days,Brand Z,9499903739,76,463.0691599
2815,Product C,Electronics,78,Supplier X,27.54811107,1.878124079,42,SKU003,Warehouse C,15 Days,Brand X,9978679286,45,266.0949561
2816,Product C,Home,21,Supplier Y,48.00535196,1.282231821,41,SKU002,Warehouse A,30 Days,Brand Y,9724836858,40,718.4071991
2817,Product A,Clothing,24,Supplier Z,27.60930545,2.391429285,23,SKU003,Warehouse B,15 Days,Brand Z,9957900366,12,724.3607608
2818,Product B,Electronics,17,Supplier X,42.31160441,4.915863066,4,SKU003,Warehouse B,7 Days,Brand Y,9585491699,5,289.573139
2819,Product C,Clothing,18,Supplier Z,15.99101434,2.415521626,98,SKU001,Warehouse A,7 Days,Brand Z,9681095997,85,836.9533962
2820,Product A,Electronics,98,Supplier X,21.90503444,2.842146487,67,SKU002,Warehouse B,30 Days,Brand Y,9274990028,96,323.6764942
2821,Product A,Electronics,12,Supplier Z,23.5206738,3.612349004,98,SKU001,Warehouse A,30 Days,Brand X,9974861678,32,727.8421927
2822,Product A,Home,16,Supplier Y,13.93640217,3.593991005,76,SKU002,Warehouse B,30 Days,Brand Y,9469983681,3,129.7897698
2823,Product C,Electronics,4,Supplier Y,18.98951307,4.79957992,95,SKU002,Warehouse A,30 Days,Brand X,9172339319,77,177.0146264
2824,Product C,Clothing,89,Supplier X,29.92565397,4.430256562,44,SKU003,Warehouse C,30 Days,Brand X,9008875316,49,322.6376881
2825,Product B,Home,34,Supplier X,29.00938817,4.175802748,58,SKU003,Warehouse A,15 Days,Brand X,9683750009,47,597.93503
2826,Product C,Clothing,92,Supplier Y,31.82176723,4.806508903,64,SKU002,Warehouse B,7 Days,Brand Z,9735674579,98,649.0563706
2827,Product C,Electronics,46,Supplier Z,17.59089577,1.923061542,62,SKU003,Warehouse C,7 Days,Brand X,9332286235,26,402.3926102
2828,Product A,Clothing,75,Supplier X,15.79157476,3.468216778,74,SKU001,Warehouse C,15 Days,Brand X,9318749949,5,87.06076158
2829,Product B,Clothing,77,Supplier Y,30.58089414,4.548787067,89,SKU002,Warehouse A,30 Days,Brand X,9476040721,57,379.8983056
2830,Product C,Electronics,31,Supplier X,6.643087421,3.496552633,66,SKU001,Warehouse A,15 Days,Brand Z,9179862790,62,691.8798408
2831,Product C,Home,25,Supplier Y,12.65157718,4.909681898,48,SKU003,Warehouse A,30 Days,Brand Y,9930142484,0,674.2855065
2832,Product A,Clothing,74,Supplier Y,2.106386848,1.401410856,76,SKU002,Warehouse C,7 Days,Brand Z,9065627176,27,168.5944491
2833,Product A,Electronics,24,Supplier X,3.63054263,2.757322011,31,SKU003,Warehouse C,7 Days,Brand Z,9208160166,28,17.70613057
2834,Product C,Home,65,Supplier X,12.16916396,4.909451632,49,SKU001,Warehouse A,30 Days,Brand Y,9607767496,95,755.4518011
2835,Product B,Home,25,Supplier Y,0.976464015,2.518272114,86,SKU002,Warehouse B,15 Days,Brand Y,9248202748,27,115.3044847
2836,Product B,Home,28,Supplier Z,12.2705296,3.9582255,57,SKU003,Warehouse C,30 Days,Brand X,9546209131,90,91.52565252
2837,Product A,Clothing,36,Supplier Y,32.74881615,1.121611604,51,SKU001,Warehouse A,30 Days,Brand X,9456313737,73,12.67420467
2838,Product A,Clothing,82,Supplier Z,3.055353923,3.779348459,22,SKU001,Warehouse B,7 Days,Brand Y,9068745758,81,438.2753127
2839,Product C,Clothing,6,Supplier Z,21.83683389,4.73850693,29,SKU003,Warehouse A,30 Days,Brand Y,9359991081,67,508.2312619
2840,Product A,Home,66,Supplier Z,45.65543935,2.530825141,69,SKU002,Warehouse C,15 Days,Brand Z,9160774604,40,641.2874057
2841,Product C,Clothing,67,Supplier X,39.56424145,1.085199352,70,SKU003,Warehouse C,30 Days,Brand Z,9820469050,54,303.1032023
2842,Product B,Electronics,72,Supplier Y,15.27187511,1.111639218,29,SKU002,Warehouse A,7 Days,Brand Z,9223762037,31,713.3204692
2843,Product B,Clothing,95,Supplier Y,46.24027396,4.568093223,36,SKU001,Warehouse B,15 Days,Brand Y,9225708391,68,177.6385388
2844,Product C,Clothing,48,Supplier Z,16.48232484,3.890064428,47,SKU001,Warehouse C,15 Days,Brand X,9789843177,21,833.6701526
2845,Product A,Home,83,Supplier Z,3.625774817,1.426745537,31,SKU001,Warehouse A,7 Days,Brand Z,9263748517,56,576.1298456
2846,Product B,Clothing,70,Supplier Z,49.70279784,1.218361108,69,SKU003,Warehouse A,7 Days,Brand Z,9084874282,21,588.0509251
2847,Product A,Electronics,78,Supplier Y,43.50112636,4.219301454,34,SKU003,Warehouse B,30 Days,Brand Y,9021427427,65,217.6776596
2848,Product B,Home,67,Supplier Z,23.29663917,4.239442531,95,SKU003,Warehouse B,7 Days,Brand Z,9559177601,40,83.36766181
2849,Product C,Electronics,48,Supplier Y,33.31882621,1.482087359,75,SKU001,Warehouse C,7 Days,Brand Y,9751994188,42,470.077555
2850,Product C,Home,65,Supplier Y,33.56140389,2.206081616,67,SKU002,Warehouse B,7 Days,Brand X,9170621596,33,619.4558324
2851,Product C,Home,44,Supplier X,9.724111537,4.120104258,31,SKU003,Warehouse B,7 Days,Brand Z,9113483243,1,104.0959941
2852,Product B,Clothing,94,Supplier Z,10.00243166,3.101648284,58,SKU003,Warehouse C,15 Days,Brand Z,9659179725,58,951.0291298
2853,Product A,Electronics,63,Supplier Z,23.47903517,4.826339443,34,SKU003,Warehouse A,15 Days,Brand Z,9572600221,35,980.6102166
2854,Product A,Home,46,Supplier Z,45.57865701,2.924250581,15,SKU001,Warehouse C,15 Days,Brand Y,9339732568,7,550.0021284
2855,Product A,Clothing,19,Supplier X,0.499688743,3.70783175,78,SKU002,Warehouse C,7 Days,Brand Y,9591152226,32,950.5684637
2856,Product B,Home,64,Supplier Z,39.1252818,3.039133463,51,SKU002,Warehouse B,30 Days,Brand X,9211727396,32,187.6507852
2857,Product B,Home,83,Supplier Y,2.876339186,4.771861983,65,SKU002,Warehouse B,30 Days,Brand Y,9613636469,67,35.16647833
2858,Product B,Home,73,Supplier Z,23.91110574,2.594636368,5,SKU003,Warehouse A,30 Days,Brand Z,9494329222,17,49.01543994
2859,Product B,Home,71,Supplier Y,31.89364165,1.919185821,13,SKU003,Warehouse B,30 Days,Brand Z,9206536113,63,591.6373546
2860,Product B,Home,50,Supplier Y,34.33796335,2.306535441,28,SKU002,Warehouse A,15 Days,Brand Y,9228738533,60,71.0254646
2861,Product A,Home,63,Supplier Y,2.923963181,4.411100817,25,SKU001,Warehouse A,30 Days,Brand X,9311637905,82,958.9601508
2862,Product B,Clothing,41,Supplier Y,20.93018087,2.991754254,17,SKU002,Warehouse A,15 Days,Brand Y,9167475591,9,150.5138787
2863,Product B,Home,7,Supplier Z,29.19186303,2.417009214,3,SKU003,Warehouse C,30 Days,Brand Y,9667280070,49,311.675578
2864,Product A,Electronics,9,Supplier X,3.302276865,3.177040087,56,SKU002,Warehouse B,30 Days,Brand Z,9080774113,93,824.292624
2865,Product B,Clothing,4,Supplier X,6.75472783,1.532918829,52,SKU002,Warehouse B,15 Days,Brand Z,9872527203,21,226.5529199
2866,Product A,Electronics,89,Supplier Y,33.18244948,1.021437219,24,SKU002,Warehouse A,15 Days,Brand Z,9882278454,38,250.5387739
2867,Product A,Home,49,Supplier Z,26.08190983,2.122338735,46,SKU001,Warehouse B,30 Days,Brand Y,9244710319,64,645.8858662
2868,Product C,Electronics,76,Supplier X,8.091433063,3.420022879,51,SKU003,Warehouse A,7 Days,Brand Y,9035281481,29,283.3252276
2869,Product C,Home,6,Supplier Z,26.76196685,3.846723079,92,SKU003,Warehouse B,30 Days,Brand X,9436283705,4,225.2731577
2870,Product C,Home,82,Supplier X,45.63461867,4.306443865,33,SKU002,Warehouse C,30 Days,Brand Z,9850381927,25,261.6359372
2871,Product C,Clothing,21,Supplier Y,0.779379239,4.706654238,15,SKU003,Warehouse B,30 Days,Brand X,9515282959,62,495.7410243
2872,Product B,Clothing,15,Supplier Y,32.13168867,2.648449388,93,SKU001,Warehouse A,15 Days,Brand Z,9423695768,45,966.438874
2873,Product C,Home,67,Supplier Y,3.68252173,3.962067198,86,SKU002,Warehouse C,30 Days,Brand X,9811587612,30,833.9155621
2874,Product A,Clothing,66,Supplier X,0.322472148,1.298691721,35,SKU001,Warehouse B,7 Days,Brand Z,9325673735,40,291.7641619
2875,Product B,Electronics,56,Supplier Z,7.532724433,1.230119995,27,SKU002,Warehouse C,30 Days,Brand Y,9228956115,11,369.7394764
2876,Product C,Clothing,68,Supplier Y,21.14533159,1.499191968,64,SKU002,Warehouse A,7 Days,Brand Z,9115335523,16,469.867128
2877,Product A,Clothing,32,Supplier Z,40.11719995,2.794276391,71,SKU002,Warehouse A,7 Days,Brand X,9852700538,17,979.1403505
2878,Product B,Electronics,66,Supplier Z,14.08927483,1.845125754,52,SKU001,Warehouse B,7 Days,Brand X,9329837238,65,180.6665637
2879,Product B,Clothing,29,Supplier Y,31.28366062,2.147699768,41,SKU003,Warehouse A,30 Days,Brand Z,9023511603,87,363.9082725
2880,Product C,Home,66,Supplier X,20.5578319,3.591520694,78,SKU003,Warehouse B,15 Days,Brand Y,9510179838,91,732.131833
2881,Product B,Electronics,34,Supplier Y,11.7165896,2.434088715,97,SKU003,Warehouse A,15 Days,Brand Z,9104155482,38,964.3042969
2882,Product A,Home,27,Supplier Y,25.71235571,3.229486231,18,SKU003,Warehouse A,30 Days,Brand Y,9994413388,73,164.1184606
2883,Product B,Electronics,60,Supplier X,39.87322452,2.649615027,43,SKU001,Warehouse A,30 Days,Brand Z,9494564249,32,235.1061547
2884,Product A,Home,39,Supplier Z,41.6246185,1.675877022,29,SKU003,Warehouse B,7 Days,Brand Y,9483376745,87,233.4377276
2885,Product B,Home,44,Supplier X,42.32597659,1.296079961,73,SKU003,Warehouse B,30 Days,Brand Z,9851428854,74,30.7227092
2886,Product C,Clothing,82,Supplier X,16.92789063,1.944925981,43,SKU002,Warehouse B,15 Days,Brand Z,9313823256,7,608.0744687
2887,Product A,Home,36,Supplier Y,39.67280324,1.230801878,26,SKU001,Warehouse B,30 Days,Brand Y,9719278171,90,673.9960434
2888,Product B,Clothing,19,Supplier X,10.60892276,3.47444784,83,SKU002,Warehouse A,30 Days,Brand Y,9445131080,25,606.5006312
2889,Product B,Electronics,91,Supplier X,36.92125506,4.182870406,88,SKU003,Warehouse C,30 Days,Brand Z,9289396600,75,80.60975952
2890,Product B,Home,45,Supplier X,47.41922131,2.358963073,72,SKU002,Warehouse B,7 Days,Brand X,9422798873,34,78.53782449
2891,Product A,Home,84,Supplier Z,0.687191735,2.548444221,33,SKU003,Warehouse A,30 Days,Brand Y,9946473931,56,218.2826889
2892,Product A,Electronics,21,Supplier Z,22.01819656,4.264764251,84,SKU002,Warehouse A,30 Days,Brand X,9507744857,78,297.3915705
2893,Product A,Electronics,23,Supplier Y,32.38854942,1.890451649,23,SKU001,Warehouse B,30 Days,Brand X,9284661422,20,788.6782194
2894,Product C,Home,94,Supplier Y,35.08878852,1.476641061,55,SKU002,Warehouse B,15 Days,Brand X,9104149333,36,167.7963631
2895,Product C,Electronics,89,Supplier Z,8.804387913,3.004472469,6,SKU002,Warehouse A,7 Days,Brand X,9801377152,93,53.65129423
2896,Product A,Clothing,95,Supplier X,48.60916376,3.584760678,67,SKU002,Warehouse B,7 Days,Brand Z,9925283775,4,400.0476326
2897,Product B,Electronics,27,Supplier Y,30.7632684,3.3986177,50,SKU002,Warehouse B,15 Days,Brand Y,9630020491,16,422.2282484
2898,Product C,Electronics,98,Supplier Y,8.217030061,3.855492181,7,SKU003,Warehouse C,7 Days,Brand Z,9563896861,89,456.3982648
2899,Product A,Home,72,Supplier X,1.026125586,1.227004729,55,SKU002,Warehouse C,15 Days,Brand Z,9257092109,97,828.6345086
2900,Product B,Clothing,19,Supplier X,39.16320994,2.712806451,76,SKU001,Warehouse B,7 Days,Brand Z,9023453173,96,107.0253607
2901,Product C,Electronics,41,Supplier X,3.985236972,1.954282096,57,SKU002,Warehouse C,7 Days,Brand Z,9578286998,81,706.9026616
2902,Product B,Clothing,26,Supplier X,7.052546054,4.036485038,84,SKU001,Warehouse C,7 Days,Brand Z,9583795841,24,344.5661153
2903,Product B,Clothing,28,Supplier X,28.74150134,4.490921936,98,SKU002,Warehouse B,30 Days,Brand Y,9887848066,60,316.8803351
2904,Product B,Clothing,64,Supplier Z,30.17527517,2.125342963,68,SKU003,Warehouse A,7 Days,Brand Z,9985476613,93,933.2176948
2905,Product B,Home,68,Supplier X,34.34435593,1.380872316,7,SKU001,Warehouse A,30 Days,Brand Z,9570992338,36,255.9838392
2906,Product C,Electronics,95,Supplier Y,19.67570063,2.013711848,65,SKU001,Warehouse A,30 Days,Brand Z,9986268820,83,646.106517
2907,Product C,Home,80,Supplier Z,38.69493345,1.416033956,23,SKU002,Warehouse A,30 Days,Brand X,9272824300,65,282.3764798
2908,Product C,Electronics,51,Supplier Y,48.71792998,2.289688664,41,SKU003,Warehouse C,15 Days,Brand Z,9195093779,12,512.0724438
2909,Product A,Electronics,74,Supplier X,13.55474715,3.152794313,53,SKU003,Warehouse C,7 Days,Brand Y,9646074004,39,788.4299637
2910,Product C,Home,48,Supplier Y,35.15143083,4.894723818,15,SKU001,Warehouse B,7 Days,Brand Y,9813571623,41,882.9052983
2911,Product B,Clothing,10,Supplier X,46.42343262,2.597481017,3,SKU002,Warehouse B,7 Days,Brand Y,9178225150,83,840.3102679
2912,Product C,Clothing,73,Supplier Y,34.31433813,1.880159695,58,SKU003,Warehouse A,30 Days,Brand X,9781225155,69,586.3589288
2913,Product B,Electronics,39,Supplier Y,34.05547493,1.667206961,93,SKU003,Warehouse A,7 Days,Brand Y,9860967320,74,256.3281522
2914,Product A,Home,19,Supplier X,11.18862845,1.692159065,45,SKU003,Warehouse B,30 Days,Brand X,9719614834,24,664.6210494
2915,Product B,Clothing,64,Supplier Y,26.75651002,1.770390733,93,SKU002,Warehouse B,30 Days,Brand Y,9569868358,41,712.8059953
2916,Product B,Clothing,19,Supplier Z,28.12614218,4.04906809,98,SKU002,Warehouse A,30 Days,Brand X,9164627654,9,20.58507021
2917,Product B,Electronics,76,Supplier Y,35.00647812,1.244110846,12,SKU001,Warehouse C,30 Days,Brand Y,9713167392,94,444.8184058
2918,Product A,Electronics,62,Supplier Z,49.84107249,4.989610828,36,SKU002,Warehouse C,7 Days,Brand Z,9126751538,42,844.8294224
2919,Product C,Home,13,Supplier Z,1.682191127,3.090745565,53,SKU003,Warehouse C,30 Days,Brand Y,9744669785,67,494.6917203
2920,Product C,Electronics,25,Supplier Y,3.261633063,3.177087577,48,SKU001,Warehouse C,15 Days,Brand Y,9406177232,88,318.2616877
2921,Product A,Clothing,89,Supplier Z,3.897503472,2.430255515,74,SKU002,Warehouse C,15 Days,Brand Y,9976697287,27,873.0797933
2922,Product B,Clothing,92,Supplier Z,37.14895672,3.761021438,57,SKU003,Warehouse B,15 Days,Brand Z,9799960153,23,164.3218906
2923,Product C,Clothing,42,Supplier Y,6.817689756,2.885825364,18,SKU003,Warehouse B,30 Days,Brand X,9111055732,98,214.3807801
2924,Product A,Clothing,39,Supplier X,31.12259372,2.31624514,17,SKU001,Warehouse A,7 Days,Brand X,9425208654,40,690.4986433
2925,Product C,Home,30,Supplier X,16.23344389,2.060553615,59,SKU001,Warehouse B,7 Days,Brand Z,9391399187,60,358.9115821
2926,Product A,Home,5,Supplier Z,22.86599781,4.702604828,16,SKU002,Warehouse B,30 Days,Brand Z,9989248274,4,715.8866674
2927,Product B,Electronics,81,Supplier Z,10.78315799,2.16395806,10,SKU002,Warehouse B,30 Days,Brand X,9270243526,96,166.126585
2928,Product C,Electronics,18,Supplier X,43.30532807,2.745573038,14,SKU001,Warehouse B,30 Days,Brand X,9891089847,10,259.7463987
2929,Product A,Electronics,21,Supplier Z,29.30751621,2.401365608,71,SKU001,Warehouse A,15 Days,Brand X,9778966583,7,165.0809046
2930,Product C,Home,86,Supplier X,47.22816318,1.34471531,92,SKU003,Warehouse B,30 Days,Brand X,9303572716,20,953.3812104
2931,Product C,Clothing,50,Supplier Y,28.72981249,1.743737578,16,SKU002,Warehouse B,30 Days,Brand X,9818102272,95,411.3499212
2932,Product C,Electronics,6,Supplier Z,6.19540153,1.758007901,89,SKU003,Warehouse A,7 Days,Brand Z,9560379046,63,343.8477108
2933,Product C,Clothing,50,Supplier Y,8.543521692,3.774598058,4,SKU001,Warehouse B,7 Days,Brand X,9362467876,4,24.06013461
2934,Product A,Electronics,80,Supplier X,49.45369882,2.62634164,60,SKU001,Warehouse A,15 Days,Brand X,9775329553,33,161.8834036
2935,Product B,Electronics,66,Supplier X,36.27825987,4.127870252,3,SKU001,Warehouse C,15 Days,Brand Y,9904442823,8,426.9244977
2936,Product A,Electronics,1,Supplier Y,2.463937501,3.835803697,55,SKU002,Warehouse C,15 Days,Brand Z,9296843854,37,77.81776465
2937,Product A,Electronics,57,Supplier Z,35.18905025,1.768199066,87,SKU001,Warehouse B,15 Days,Brand Z,9756946161,42,515.6319362
2938,Product A,Electronics,30,Supplier Y,20.60865234,3.25166768,74,SKU001,Warehouse B,30 Days,Brand X,9058010875,95,460.4652841
2939,Product B,Clothing,58,Supplier Y,15.36041934,3.971635384,93,SKU002,Warehouse B,30 Days,Brand Y,9100504420,9,769.4964589
2940,Product C,Electronics,52,Supplier Z,7.703039687,3.532171694,47,SKU001,Warehouse B,15 Days,Brand Y,9823245845,11,663.2046744
2941,Product C,Clothing,37,Supplier X,41.99519773,3.400066032,47,SKU002,Warehouse C,15 Days,Brand X,9725694218,98,451.4878323
2942,Product C,Home,48,Supplier Y,3.192068949,3.95844355,34,SKU001,Warehouse C,7 Days,Brand Y,9375728857,17,232.4140931
2943,Product B,Electronics,87,Supplier Y,14.49177312,1.227122957,32,SKU002,Warehouse B,7 Days,Brand X,9645993543,86,729.5949304
2944,Product C,Clothing,1,Supplier X,15.31914469,3.925687789,99,SKU002,Warehouse A,7 Days,Brand Z,9430728076,11,710.7834824
2945,Product B,Home,19,Supplier Y,8.045264198,2.090621053,20,SKU002,Warehouse A,15 Days,Brand Y,9886507394,30,161.7631989
2946,Product C,Home,46,Supplier X,25.40924416,3.287489018,4,SKU002,Warehouse C,7 Days,Brand X,9364939202,10,915.6043131
2947,Product C,Home,67,Supplier Z,0.585131341,1.969219979,63,SKU003,Warehouse A,15 Days,Brand X,9296607366,97,73.76106485
2948,Product A,Clothing,2,Supplier X,15.04877577,4.355270289,68,SKU002,Warehouse B,30 Days,Brand X,9646936258,26,64.4873318
2949,Product B,Electronics,56,Supplier X,46.6814722,2.922237417,20,SKU002,Warehouse B,15 Days,Brand Z,9269438922,20,195.4769135
2950,Product A,Electronics,17,Supplier Y,15.52647847,3.571764848,88,SKU002,Warehouse B,30 Days,Brand Y,9614100537,73,910.3661901
2951,Product A,Clothing,92,Supplier X,18.02296936,4.176328174,73,SKU002,Warehouse B,30 Days,Brand Z,9203217691,12,524.7981428
2952,Product A,Electronics,82,Supplier X,23.65825241,4.58126102,82,SKU001,Warehouse B,15 Days,Brand Z,9918422004,44,790.0615115
2953,Product B,Clothing,97,Supplier Y,28.08466874,3.928248388,31,SKU001,Warehouse A,7 Days,Brand Y,9248461289,46,235.5647562
2954,Product B,Electronics,79,Supplier X,40.43543224,1.595074305,17,SKU002,Warehouse A,15 Days,Brand Z,9270575390,24,495.3197549
2955,Product C,Home,22,Supplier Y,9.516061158,4.418129478,57,SKU002,Warehouse C,7 Days,Brand X,9875783475,76,364.706569
2956,Product A,Electronics,27,Supplier Z,43.58731886,3.474311663,97,SKU003,Warehouse C,30 Days,Brand Y,9794865914,63,829.550321
2957,Product C,Clothing,55,Supplier X,37.87746786,3.437799034,78,SKU002,Warehouse A,30 Days,Brand Z,9060124040,69,32.37839497
2958,Product A,Clothing,32,Supplier Z,36.13251673,4.685362239,23,SKU002,Warehouse A,30 Days,Brand Y,9481535578,98,251.4043027
2959,Product B,Home,60,Supplier X,4.340228686,1.995326223,4,SKU002,Warehouse C,30 Days,Brand Z,9948585675,27,161.0484821
2960,Product B,Clothing,83,Supplier X,1.082034499,1.958350474,52,SKU001,Warehouse B,15 Days,Brand X,9062130183,19,860.5971483
2961,Product B,Electronics,28,Supplier Z,29.70063505,3.052774219,95,SKU002,Warehouse C,30 Days,Brand Z,9108988523,83,472.8684112
2962,Product A,Electronics,28,Supplier Z,43.15669813,4.003452266,72,SKU002,Warehouse C,7 Days,Brand Y,9511882984,40,410.1778435
2963,Product B,Home,74,Supplier Y,29.22207321,2.788962833,54,SKU003,Warehouse A,7 Days,Brand Z,9455485269,3,454.9879345
2964,Product A,Clothing,84,Supplier Y,10.66174327,3.53556556,4,SKU001,Warehouse C,30 Days,Brand X,9830013201,83,972.2053052
2965,Product C,Home,25,Supplier Z,4.525994897,2.810098897,68,SKU003,Warehouse C,15 Days,Brand X,9453459575,68,851.7647204
2966,Product A,Electronics,85,Supplier X,34.97982264,3.441548722,40,SKU002,Warehouse A,30 Days,Brand X,9550301661,85,709.3050841
2967,Product C,Home,78,Supplier Y,36.08851387,4.28904921,97,SKU003,Warehouse B,30 Days,Brand Z,9650423088,23,297.5741696
2968,Product A,Clothing,86,Supplier X,8.626585034,1.721906784,6,SKU002,Warehouse B,7 Days,Brand Y,9032606730,16,173.5212695
2969,Product C,Home,26,Supplier Y,1.409515775,3.781514136,89,SKU002,Warehouse B,15 Days,Brand Z,9115713396,4,922.2192927
2970,Product B,Clothing,75,Supplier Y,20.41417566,4.149702957,0,SKU001,Warehouse A,15 Days,Brand Z,9584765825,56,428.8447676
2971,Product C,Clothing,71,Supplier Y,29.13593511,2.78844563,51,SKU003,Warehouse C,7 Days,Brand Z,9592803740,25,285.9682415
2972,Product B,Electronics,17,Supplier Z,35.30012048,2.292934308,97,SKU002,Warehouse B,7 Days,Brand Y,9557248694,99,476.2116182
2973,Product B,Electronics,82,Supplier X,40.49725046,1.054177296,25,SKU003,Warehouse C,7 Days,Brand X,9136387892,71,918.6689486
2974,Product C,Electronics,7,Supplier Z,30.52687137,4.188420089,95,SKU001,Warehouse A,15 Days,Brand X,9287771545,72,393.1966403
2975,Product A,Clothing,56,Supplier Y,5.54403043,2.311754636,62,SKU002,Warehouse B,7 Days,Brand X,9212808882,16,567.0145873
2976,Product A,Home,64,Supplier Z,34.12908361,2.429237878,11,SKU001,Warehouse B,7 Days,Brand Y,9011591373,55,804.9366381
2977,Product A,Clothing,20,Supplier Z,49.20883214,2.344024652,69,SKU003,Warehouse C,7 Days,Brand Z,9273699830,7,432.8612057
2978,Product A,Electronics,38,Supplier Z,45.27922923,2.994957323,83,SKU003,Warehouse B,30 Days,Brand Z,9873135330,63,241.2063839
2979,Product A,Electronics,75,Supplier X,43.58344546,3.809998293,18,SKU003,Warehouse A,15 Days,Brand Z,9691441157,68,994.5804909
2980,Product B,Home,58,Supplier Z,15.10850767,4.087452524,79,SKU002,Warehouse C,15 Days,Brand Y,9627156835,9,957.0051489
2981,Product A,Electronics,16,Supplier Z,37.53940882,2.570282882,3,SKU002,Warehouse C,30 Days,Brand Z,9243471371,49,845.0443774
2982,Product B,Electronics,51,Supplier Z,42.5551723,3.65240814,95,SKU002,Warehouse B,15 Days,Brand Y,9967703969,54,691.4901406
2983,Product B,Electronics,27,Supplier Z,33.91631023,3.882737001,81,SKU001,Warehouse B,7 Days,Brand X,9748789112,13,301.9169718
2984,Product B,Home,51,Supplier Z,12.52808783,2.187669327,4,SKU003,Warehouse B,30 Days,Brand X,9676669637,90,914.2788088
2985,Product C,Clothing,75,Supplier Z,47.69169859,1.386485878,53,SKU003,Warehouse B,7 Days,Brand Y,9231280254,26,282.8011034
2986,Product C,Electronics,16,Supplier Z,22.54097057,4.578662883,69,SKU003,Warehouse C,7 Days,Brand X,9819901887,4,802.8013997
2987,Product B,Home,87,Supplier Y,6.490277933,3.708463887,56,SKU001,Warehouse C,7 Days,Brand Y,9750903332,78,919.0755863
2988,Product C,Electronics,60,Supplier Z,5.488894753,3.592441636,77,SKU002,Warehouse B,7 Days,Brand Z,9948341628,27,606.973802
2989,Product A,Home,76,Supplier Z,32.37594936,1.235610061,51,SKU001,Warehouse C,15 Days,Brand X,9820969892,4,805.0256557
2990,Product A,Electronics,40,Supplier X,21.88548232,4.27149223,17,SKU003,Warehouse A,30 Days,Brand X,9853576711,85,793.7781482
2991,Product B,Home,67,Supplier Y,4.724193759,3.264216624,63,SKU003,Warehouse C,30 Days,Brand Z,9575879332,11,201.2261736
2992,Product A,Electronics,2,Supplier Z,37.01822861,4.391537669,9,SKU001,Warehouse A,7 Days,Brand Z,9939716727,7,671.2452289
2993,Product B,Clothing,48,Supplier X,39.96625836,4.898244735,22,SKU002,Warehouse A,30 Days,Brand Y,9930009831,58,102.5332575
2994,Product B,Electronics,52,Supplier Z,36.27078154,4.828401284,81,SKU002,Warehouse A,30 Days,Brand X,9261222112,64,512.7716417
2995,Product A,Home,24,Supplier Z,10.11304388,4.424357386,67,SKU003,Warehouse B,7 Days,Brand Z,9357271923,98,170.6131927
2996,Product C,Electronics,93,Supplier Z,34.4887728,1.043789495,51,SKU001,Warehouse C,7 Days,Brand X,9784451816,59,422.1860038
2997,Product A,Clothing,98,Supplier Z,0.536140145,4.542908833,95,SKU002,Warehouse A,15 Days,Brand X,9125236653,79,834.652254
2998,Product A,Electronics,84,Supplier Z,15.25560698,1.300249255,46,SKU001,Warehouse B,15 Days,Brand X,9322357534,54,987.2961612
2999,Product B,Home,82,Supplier X,19.94107657,4.404775881,69,SKU003,Warehouse C,7 Days,Brand X,9218194657,93,324.7802333
